#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Dcub	D-stat	ChiSq
2	162135109	495420	906	377	122	857	97	223	1153	0.001487605	0.114155251	2.853881279
2	162635526	494755	865	454	119	833	128	137	1145	-4.83767E-05	-0.036437247	0.327935223
2	163135943	495668	903	357	84	720	128	200	1059	-0.008940266	-0.20754717	9.132075472
2	163636360	495417	813	335	75	840	63	199	1035	0.000657516	0.086956522	1.043478261
2	164136777	496113	812	373	75	687	76	165	1106	-2.90449E-07	-0.006622517	0.006622517
2	164637194	495031	872	442	105	866	108	197	1002	-2.79399E-06	-0.014084507	0.042253521
2	165137611	495865	788	306	114	893	95	157	1151	0.000751315	0.090909091	1.727272727
2	165638028	495286	788	273	106	792	55	121	800	0.031785782	0.316770186	16.1552795
2	166138445	496105	744	348	77	914	46	92	895	0.016009204	0.25203252	7.81300813
2	166638862	496636	644	247	37	643	41	142	877	-0.000134864	-0.051282051	0.205128205
2	167139279	495108	838	424	95	765	115	141	1189	-0.000863838	-0.095238095	1.904761905
2	167639696	494922	911	427	157	850	139	178	1224	0.000224876	0.060810811	1.094594595
2	168140113	495640	807	448	78	782	109	140	1078	-0.004555754	-0.165775401	5.139037433
2	168640530	495401	869	348	100	856	85	158	1142	0.000533039	0.081081081	1.216216216
2	169140947	496578	684	191	15	668	11	255	1057	0.003641329	0.153846154	0.615384615
2	169641364	496688	694	230	25	560	21	125	716	0.000657516	0.086956522	0.347826087
2	170141781	495783	806	298	79	717	67	145	873	0.000555246	0.082191781	0.98630137
2	170642198	496445	770	290	54	690	53	82	828	8.16298E-07	0.009345794	0.009345794
2	171142615	495805	897	347	65	796	64	146	993	4.65834E-07	0.007751938	0.007751938
2	171643032	495317	829	388	124	879	119	69	1098	8.71146E-06	0.020576132	0.102880658
2	172143449	494683	893	424	113	886	115	236	1354	-6.74972E-07	-0.00877193	0.01754386
2	172643866	495524	835	489	108	1031	87	226	671	0.001248976	0.107692308	2.261538462
2	173144283	495428	885	460	118	916	95	139	782	0.001259055	0.107981221	2.483568075
2	173644700	495966	772	375	102	864	106	110	814	-7.11197E-06	-0.019230769	0.076923077
2	174145117	496584	721	269	29	715	55	96	690	-0.029653925	-0.30952381	8.047619048
2	174645534	496077	864	385	94	854	58	116	780	0.013285464	0.236842105	8.526315789
2	175145951	494476	955	481	116	802	165	142	1271	-0.005302361	-0.174377224	8.544483986
2	175646368	496022	740	272	60	706	72	173	1041	-0.000751315	-0.090909091	1.090909091
2	176146785	495326	828	309	89	744	74	181	1395	0.000779311	0.09202454	1.380368098
2	176647202	495172	864	358	81	828	113	114	1630	-0.004487916	-0.164948454	5.278350515
2	177147619	494910	866	326	64	801	57	156	1194	0.000193615	0.05785124	0.404958678
2	177648036	494308	932	349	151	860	89	133	1170	0.017240162	0.258333333	16.01666667
2	178148453	494995	822	528	106	852	123	125	1106	-0.00040911	-0.074235808	1.262008734
2	178648870	494992	918	383	102	843	114	154	1140	-0.000171468	-0.055555556	0.666666667
2	179149287	493497	1068	441	127	925	120	276	1438	2.27616E-05	0.028340081	0.198380567
2	179649704	493291	1220	513	132	1021	212	219	1550	-0.012577509	-0.23255814	18.60465116
2	180150121	492753	1135	534	119	1040	189	248	1525	-0.011739294	-0.227272727	15.90909091
2	180650538	494654	843	635	112	788	136	90	1165	-0.000906314	-0.096774194	2.322580645
2	181150955	495462	851	270	91	785	97	142	1103	-3.25072E-05	-0.031914894	0.191489362
2	181651372	494868	1057	365	99	924	123	170	1130	-0.001263499	-0.108108108	2.594594595
2	182151789	494800	877	375	98	790	91	135	1261	5.08053E-05	0.037037037	0.259259259
2	182652206	495895	793	284	106	814	63	146	1009	0.016471959	0.25443787	10.9408284
2	183152623	495228	870	310	157	805	86	169	1348	0.024943433	0.29218107	20.74485597
2	183653040	495094	1057	461	152	866	139	289	1189	8.91561E-05	0.04467354	0.580756014
2	184153457	494670	978	453	113	780	123	298	1226	-7.60789E-05	-0.042372881	0.423728814
2	184653874	495758	858	326	78	701	68	225	947	0.000321323	0.068493151	0.684931507
2	185154291	496480	776	220	37	638	90	131	684	-0.072680256	-0.417322835	22.11811024
2	185654708	496019	1003	332	93	697	96	245	973	-3.99925E-06	-0.015873016	0.047619048
2	186155125	495403	924	320	84	738	101	285	897	-0.000775946	-0.091891892	1.562162162
2	186655542	495540	914	453	152	873	159	164	993	-1.14028E-05	-0.022508039	0.15755627
2	187155959	494642	1055	367	117	875	97	340	1100	0.000816298	0.093457944	1.869158879
2	187656376	495634	931	260	80	846	87	217	1001	-7.36452E-05	-0.041916168	0.293413174
2	188156793	495354	926	260	38	720	49	187	885	-0.002021251	-0.126436782	1.390804598
2	188657210	495318	1011	331	68	820	104	263	1091	-0.009169004	-0.209302326	7.534883721
2	189157627	495411	917	348	99	666	99	253	1173	0	0	0
2	189658044	495831	869	365	85	816	118	230	1115	-0.004295895	-0.162561576	5.36453202
2	190158461	495776	890	321	85	734	80	163	939	2.78265E-05	0.03030303	0.151515152
2	190658878	495567	809	242	47	711	68	155	1077	-0.006089258	-0.182608696	3.834782609
2	191159295	496065	838	222	51	674	55	144	1150	-5.37356E-05	-0.037735849	0.150943396
2	191659712	494626	940	315	64	831	69	263	1090	-5.31319E-05	-0.037593985	0.187969925
2	192160129	495853	846	295	50	734	86	127	823	-0.018547731	-0.264705882	9.529411765
2	192660546	494987	866	405	151	816	108	129	944	0.004576211	0.166023166	7.138996139
2	193160963	493725	1035	493	199	1153	170	195	1256	0.000485417	0.078590786	2.279132791
2	193661380	493505	1236	481	163	1033	208	296	1554	-0.001784497	-0.121293801	5.458221024
2	194161797	495026	987	358	108	884	88	218	1225	0.001062482	0.102040816	2.040816327
2	194662214	494994	893	341	96	744	104	126	917	-0.000064	-0.04	0.32
2	195162631	494275	904	412	86	818	111	133	1394	-0.00204372	-0.126903553	3.172588832
2	195663048	495987	783	248	55	715	46	124	1015	0.00070756	0.089108911	0.801980198
2	196163465	495136	868	300	59	776	106	140	1055	-0.023112224	-0.284848485	13.38787879
2	196663882	495325	823	340	125	802	85	85	1050	0.006910701	0.19047619	7.619047619
2	197164299	494935	876	343	111	887	124	155	1250	-0.000169288	-0.055319149	0.719148936
2	197664716	495134	883	389	112	923	103	146	1179	7.3352E-05	0.041860465	0.376744186
2	198165133	494575	1017	465	125	976	115	233	1109	7.2338E-05	0.041666667	0.416666667
2	198665550	495150	995	403	110	810	117	170	1088	-2.93236E-05	-0.030837004	0.215859031
2	199165967	495415	951	395	100	812	110	153	1104	-0.00010798	-0.047619048	0.476190476
2	199666384	494619	1088	319	100	861	81	254	1186	0.001156712	0.104972376	1.994475138
2	200166801	495180	953	277	103	771	72	167	902	0.005558671	0.177142857	5.491428571
2	200667218	495254	920	237	74	765	104	111	1257	-0.004787445	-0.168539326	5.056179775
2	201167635	494817	849	324	125	840	106	135	1308	0.000556448	0.082251082	1.562770563
2	201668052	494036	1084	534	147	1014	143	195	1417	2.62413E-06	0.013793103	0.055172414
2	202168469	494889	983	399	182	1072	139	112	942	0.002403755	0.133956386	5.760124611
2	202668886	492762	1159	577	156	1116	175	209	1140	-0.000189137	-0.057401813	1.090634441
2	203169303	492862	1268	686	184	1170	198	300	1332	-4.92259E-05	-0.036649215	0.513089005
2	203669720	492665	1297	500	181	1132	175	260	1354	4.78744E-06	0.016853933	0.101123596
2	204170137	494418	1092	399	158	970	137	125	895	0.000360738	0.071186441	1.494915254
2	204670554	494699	908	383	81	882	101	152	893	-0.001327015	-0.10989011	2.197802198
2	205170971	493258	1134	546	180	1184	218	224	1185	-0.000870365	-0.095477387	3.628140704
2	205671388	493148	1254	647	201	1267	237	268	1189	-0.000555246	-0.082191781	2.95890411
2	206171805	495847	1107	549	187	1203	211	235	1261	-0.000219273	-0.060301508	1.447236181
2	206672222	491465	954	551	177	1073	179	198	1091	-1.77313E-07	-0.005617978	0.011235955
2	207172639	494605	764	482	100	796	119	157	906	-0.000653023	-0.086757991	1.648401826
2	207673056	492888	1017	410	131	999	159	193	1112	-0.000900078	-0.096551724	2.703448276
2	208173473	422420	597	148	48	726	45	36	920	3.35672E-05	0.032258065	0.096774194
3	208673890	494728	666	582	167	758	208	294	1908	-0.001306946	-0.109333333	4.482666667
3	209174307	496326	614	156	27	623	24	33	1312	0.000203542	0.058823529	0.176470588
3	209674724	495580	667	187	92	749	35	107	1107	0.090409362	0.448818898	25.58267717
3	210175141	496230	592	191	36	619	16	49	1172	0.056895767	0.384615385	7.692307692
3	210675558	495584	657	204	89	697	26	84	1557	0.164409961	0.547826087	34.51304348
3	211175975	495648	653	162	90	655	24	58	1459	0.194051611	0.578947368	38.21052632
3	211676392	496126	559	183	40	555	35	15	1397	0.000296296	0.066666667	0.333333333
3	212176809	495665	655	198	29	580	53	89	1282	-0.025072184	-0.292682927	7.024390244
3	212677226	495645	714	231	146	828	53	91	1225	0.102068003	0.467336683	43.46231156
3	213177643	495886	665	258	52	667	51	49	1178	9.15142E-07	0.009708738	0.009708738
3	213678060	496078	728	249	72	707	72	136	1010	0	0	0
3	214178477	495533	778	397	122	776	95	79	1084	0.001926248	0.124423963	3.359447005
3	214678894	495707	759	449	73	738	139	122	1104	-0.030173398	-0.311320755	20.54716981
3	215179311	495427	699	384	91	790	110	122	1252	-0.000844642	-0.094527363	1.7960199
3	215679728	495964	706	384	84	773	113	71	942	-0.003190034	-0.147208122	4.269035533
3	216180145	495812	676	219	115	731	70	95	1262	0.01439204	0.243243243	10.94594595
3	216680562	496882	803	276	78	712	93	163	836	-0.000674972	-0.087719298	1.315789474
3	217180979	495167	802	337	107	877	138	86	716	-0.002025755	-0.126530612	3.92244898
3	217681396	495035	923	578	158	929	182	192	848	-0.00035172	-0.070588235	1.694117647
3	218181813	495805	840	375	104	803	143	137	762	-0.003936434	-0.157894737	6.157894737
3	218682230	495172	1007	455	137	877	95	240	780	0.005933131	0.181034483	7.603448276
3	219182647	494844	939	450	104	901	176	263	1024	-0.017002915	-0.257142857	18.51428571
3	219683064	495610	795	347	110	721	83	238	887	0.002737911	0.139896373	3.777202073
3	220183481	495430	851	416	171	799	79	214	1111	0.049836032	0.368	33.856
3	220683898	495724	702	268	108	709	67	143	1163	0.012859895	0.234285714	9.605714286
3	221184315	495841	835	250	72	683	87	171	1069	-0.000839619	-0.094339623	1.41509434
3	221684732	495626	894	290	101	755	70	235	948	0.005957949	0.18128655	5.619883041
3	222185149	495506	774	329	72	833	110	83	1127	-0.009101996	-0.208791209	7.934065934
3	222685566	495425	809	314	105	802	109	157	1097	-6.53038E-06	-0.018691589	0.074766355
3	223185983	496200	744	251	74	743	67	144	894	0.000122359	0.04964539	0.34751773
3	223686400	496531	664	188	67	683	47	72	1173	0.005399772	0.175438596	3.50877193
3	224186817	496032	727	235	59	712	54	140	741	8.66313E-05	0.044247788	0.221238938
3	224687234	496500	729	356	73	803	77	109	777	-1.8963E-05	-0.026666667	0.106666667
3	225187651	495260	901	406	115	802	89	162	1139	0.002070282	0.12745098	3.31372549
3	225688068	495779	751	329	115	753	92	139	1061	0.001371742	0.111111111	2.555555556
3	226188485	496651	734	214	35	675	39	91	1126	-0.000157937	-0.054054054	0.216216216
3	226688902	495291	748	296	34	621	132	179	979	-0.205756689	-0.590361446	57.85542169
3	227189319	496632	682	186	31	582	42	89	1046	-0.003421444	-0.150684932	1.657534247
3	227689736	496573	627	220	59	589	102	88	1117	-0.019051437	-0.267080745	11.48447205
3	228190153	497090	642	293	64	708	84	103	703	-0.002467771	-0.135135135	2.702702703
3	228690570	495113	785	237	63	717	61	176	931	4.1959E-06	0.016129032	0.032258065
3	229190987	496147	858	308	66	760	103	165	853	-0.010494097	-0.218934911	8.100591716
3	229691404	495886	754	331	100	752	78	188	822	0.001888026	0.123595506	2.719101124
3	230191821	495583	761	294	44	662	88	138	1331	-0.037037037	-0.333333333	14.66666667
3	230692238	495084	735	346	77	755	116	103	1321	-0.008251291	-0.202072539	7.880829016
3	231192655	494959	874	437	134	926	135	160	990	-5.1374E-08	-0.003717472	0.003717472
3	231693072	495241	878	347	130	872	84	142	1049	0.009931896	0.214953271	9.887850467
3	232193489	495271	785	422	129	840	143	117	1121	-0.000136357	-0.051470588	0.720588235
3	232693906	496207	656	258	70	640	61	132	1049	0.000324275	0.06870229	0.618320611
3	233194323	495987	891	332	100	732	72	222	953	0.004314086	0.162790698	4.558139535
3	233694740	495902	704	304	96	802	152	90	902	-0.011513544	-0.225806452	12.64516129
3	234195157	496334	779	254	65	750	75	98	883	-0.000364431	-0.071428571	0.714285714
3	234695574	495282	815	404	101	688	103	158	1107	-9.42322E-07	-0.009803922	0.019607843
3	235195991	495090	1008	341	80	734	87	173	868	-7.36452E-05	-0.041916168	0.293413174
3	235696408	496199	769	299	112	712	71	98	920	0.011246006	0.224043716	9.18579235
3	236196825	495022	874	326	152	997	70	105	1047	0.050394441	0.369369369	30.28828829
3	236697242	494974	800	326	49	772	97	106	1425	-0.035535722	-0.328767123	15.78082192
3	237197659	496130	670	235	118	706	67	78	961	0.020950546	0.275675676	14.05945946
3	237698076	495939	793	288	51	680	50	86	1198	9.7059E-07	0.00990099	0.00990099
3	238198493	494676	782	442	60	790	150	102	1340	-0.078717201	-0.428571429	38.57142857
3	238698910	495110	837	429	81	728	148	99	1303	-0.025044823	-0.292576419	19.60262009
3	239199327	495696	663	313	46	630	97	101	1215	-0.045363068	-0.356643357	18.18881119
3	239699744	494083	1006	569	140	896	164	165	1492	-0.000492054	-0.078947368	1.894736842
3	240200161	493773	1013	494	114	825	152	353	1502	-0.002915452	-0.142857143	5.428571429
3	240700578	494610	833	519	117	842	160	125	1444	-0.003740814	-0.155234657	6.675090253
3	241200995	494168	1113	518	148	899	152	217	1233	-2.37037E-06	-0.013333333	0.053333333
3	241701412	494067	1013	545	260	1120	143	178	1070	0.024470478	0.290322581	33.96774194
3	242201829	495246	845	527	169	788	180	158	1215	-3.13113E-05	-0.031518625	0.346704871
3	242702246	495126	849	380	133	804	133	172	1187	0	0	0
3	243202663	494760	807	513	126	804	143	110	1403	-0.0002524	-0.063197026	1.074349442
3	243703080	495364	825	449	116	832	167	47	1382	-0.005852632	-0.180212014	9.190812721
3	244203497	494596	787	353	33	618	72	86	1792	-0.051241983	-0.371428571	14.48571429
3	244703914	494614	794	332	67	801	92	96	1636	-0.003887126	-0.157232704	3.93081761
3	245204331	494133	1009	487	188	831	110	187	1473	0.01793226	0.261744966	20.41610738
3	245704748	495325	789	478	143	852	132	106	1214	0.000064	0.04	0.44
3	246205165	495548	761	313	116	768	106	107	1058	9.13989E-05	0.045045045	0.45045045
3	246705582	495555	798	378	147	755	113	90	1215	0.002236231	0.130769231	4.446153846
3	247205999	495415	899	428	108	818	122	195	892	-0.000225528	-0.060869565	0.852173913
3	247706416	495633	824	301	149	767	82	113	983	0.024399924	0.29004329	19.43290043
3	248206833	495927	782	296	110	775	82	105	939	0.00310149	0.145833333	4.083333333
3	248707250	496444	728	230	91	802	37	118	709	0.075084686	0.421875	22.78125
3	249207667	496124	805	306	72	727	88	172	895	-0.001	-0.1	1.6
3	249708084	496112	646	206	68	663	42	37	1251	0.013205109	0.236363636	6.145454545
3	250208501	496319	715	201	81	674	22	100	946	0.187950879	0.572815534	33.7961165
3	250708918	495817	796	338	83	773	68	154	1097	0.000980264	0.099337748	1.490066225
3	251209335	495609	955	305	110	766	110	193	974	0	0	0
3	251709752	495384	821	450	143	861	199	163	1102	-0.004390215	-0.16374269	9.169590643
3	252210169	495129	869	387	139	801	114	102	1072	0.000964847	0.098814229	2.470355731
3	252710586	495749	818	367	123	762	99	106	968	0.001263499	0.108108108	2.594594595
3	253211003	496013	782	308	79	751	68	145	1002	0.000419012	0.074829932	0.823129252
3	253711420	496093	826	426	114	801	101	138	745	0.000221062	0.060465116	0.786046512
3	254211837	495776	800	397	111	788	96	192	838	0.000380507	0.072463768	1.086956522
3	254712254	495511	870	476	163	774	126	169	911	0.002098513	0.128027682	4.737024221
3	255212671	495439	893	462	151	874	139	135	916	7.08516E-05	0.04137931	0.496551724
3	255713088	495587	887	418	118	803	102	122	810	0.000384673	0.072727273	1.163636364
3	256213505	495526	835	473	103	809	133	189	832	-0.002054129	-0.127118644	3.813559322
3	256713922	495398	920	451	96	802	143	204	1068	-0.007605011	-0.19665272	9.242677824
3	257214339	495806	895	408	138	753	84	214	1018	0.01439204	0.243243243	13.13513514
3	257714756	495872	830	262	84	729	59	149	952	0.005343329	0.174825175	4.370629371
3	258215173	495331	941	399	179	846	140	204	923	0.00182735	0.122257053	4.768025078
3	258715590	495469	898	368	81	712	97	310	1063	-0.000726273	-0.08988764	1.438202247
3	259216007	495386	901	426	130	802	124	239	1038	1.31811E-05	0.023622047	0.141732283
3	259716424	495277	987	426	143	858	155	210	1086	-6.52973E-05	-0.040268456	0.483221477
3	260216841	496011	805	393	128	868	96	113	720	0.002915452	0.142857143	4.571428571
3	260717258	495898	885	278	92	776	81	167	717	0.000257063	0.063583815	0.699421965
3	261217675	495406	948	308	81	843	109	147	846	-0.003200467	-0.147368421	4.126315789
3	261718092	495428	951	283	38	760	40	204	744	-1.6858E-05	-0.025641026	0.051282051
3	262218509	495870	729	257	95	735	69	89	900	0.003984635	0.158536585	4.12195122
3	262718926	496308	728	191	63	685	38	98	909	0.015165471	0.247524752	6.188118812
3	263219343	495850	815	342	62	780	74	136	1023	-0.000686953	-0.088235294	1.058823529
3	263719760	495793	860	335	70	706	85	141	952	-0.000906314	-0.096774194	1.451612903
3	264220177	495766	820	363	82	805	104	119	975	-0.001654738	-0.11827957	2.602150538
3	264720594	495115	873	408	109	830	162	156	1292	-0.007480312	-0.195571956	10.36531365
3	265221011	495048	982	383	171	903	119	182	1238	0.005765222	0.179310345	9.324137931
3	265721428	494548	1112	282	81	798	70	345	1398	0.000386587	0.072847682	0.801324503
3	266221845	494824	990	424	145	849	143	234	1384	3.34898E-07	0.006944444	0.013888889
3	266722262	495518	859	225	65	829	74	126	1388	-0.000271446	-0.064748201	0.582733813
3	267222679	494780	926	296	84	776	138	185	1329	-0.01439204	-0.243243243	13.13513514
3	267723096	494413	988	382	89	980	142	156	1488	-0.012077907	-0.229437229	12.16017316
3	268223513	494624	933	443	164	1023	161	154	1315	7.86527E-07	0.009230769	0.027692308
3	268723930	494870	952	392	95	947	112	200	1373	-0.000553906	-0.082125604	1.396135266
3	269224347	494695	913	163	94	879	50	147	1436	0.028527949	0.305555556	13.44444444
3	269724764	496036	669	185	124	752	22	49	1546	0.34099024	0.698630137	71.26027397
3	270225181	495765	666	167	76	658	27	28	1289	0.107665501	0.475728155	23.31067961
3	270725598	495772	772	189	54	755	54	58	1072	0	0	0
3	271226015	495113	858	298	138	979	88	134	1206	0.010828909	0.221238938	11.0619469
3	271726432	495489	872	335	101	782	99	271	1018	0.000001	0.01	0.02
